AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,TYP_VEH_9,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,MOUV_VEH_9,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8,SIGN_VEH_9
2014,2014-09-10,16:00,ME,3,0,0,1,1,2,O,58227,000,,,,,,1,NOBERT ET VICTORIA,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-10,13:30,ME,3,0,0,1,1,2,O,67015,104,,E,,,CH DE ST JEAN,1,BD TASCHEREAU,S,,11,12,2,3,32,50,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,,42,41,,,,,,,,34,34,,,,,,,
2014,2014-09-10,17:33,ME,3,0,0,1,1,2,O,94068,,,,01145,,CH THERESE CASGRAIN,,,,,11,14,2,3,34,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-09-10,16:47,ME,3,0,0,1,1,2,O,23027,,,,,,LARUE,1,BLANCARDIN,,,11,13,2,2,32,50,11,1,,11,,27,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-09-10,17:30,ME,3,0,0,1,1,2,O,23057,,,,,,MICHELET,1,BRASSARD,,,11,14,2,2,32,50,11,1,,11,,99,0,0,1,1,61,76,,,,,,,,46,41,,,,,,,,40,40,,,,,,,
2014,2014-09-10,17:00,ME,3,0,0,1,1,2,O,49058,,,,,,ST PIERRE,1,CORMIER,,,11,13,3,3,32,50,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,37,,,,,,,
2014,2014-09-10,12:59,ME,3,0,0,1,1,2,O,68030,,,,00349,,ST JACQUES,1,DE L EGLISE,O,300,11,12,2,3,99,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,99,,,,,,,,31,31,,,,,,,
2014,2014-09-11,23:06,JE,3,0,0,1,1,2,O,66023,,,,,,LAURIER E,1,DROLET,S,,13,13,1,2,32,40,12,3,1,11,05,25,0,0,1,1,61,76,,,,,,,,99,41,,,,,,,,40,31,,,,,,,
2014,2014-09-11,8:55,JE,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,ROY,,,11,13,3,3,32,50,12,1,1,12,06,21,0,0,1,1,70,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-09-11,13:50,JE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,ST MICHEL,,,11,13,3,2,32,,12,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,41,43,,,,,,,,39,33,,,,,,,
2014,2014-09-11,17:22,JE,2,0,1,0,1,2,O,58007,,,,,,,2,STAT BANQUE NATIONALE,,,11,21,2,3,40,,11,1,1,11,06,99,0,1,0,1,61,76,,,,,,,,41,ND,,,,,,,,31,ND,,,,,,,
2014,2014-09-11,16:47,JE,3,0,0,1,1,2,O,73010,,,,00232,,BD CURE LABELLE,,,,,11,13,3,3,34,60,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-09-12,15:35,VE,3,0,0,1,1,2,O,66023,,,,,,,1,GD BD ET FIELDING,,,11,14,2,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,33,37,,,,,,,
2014,2014-09-12,8:00,VE,3,0,0,1,1,2,O,66023,,,,,,FAILLON E,1,HENRI JULIEN,,,11,14,2,2,32,40,11,1,1,11,05,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-09-12,13:15,VE,3,0,0,1,1,2,O,66023,,,,,,DES CARRIERES,1,BOYER,N,,11,14,2,4,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,41,43,,,,,,,,40,40,,,,,,,
2014,2014-09-12,17:30,VE,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,VILLENEUVE,S,,11,13,1,2,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,34,,,,,,,
2014,2014-09-12,0:30,VE,3,0,0,1,1,2,O,66023,,,,00141,,MT ROYAL,1,DE BULLION,,,11,13,2,3,33,40,12,3,1,11,06,99,0,0,1,1,61,76,,,,,,,,49,41,,,,,,,,31,31,,,,,,,
2014,2014-09-12,16:25,VE,3,0,0,1,1,2,O,66023,,,,,,,1,CHERRIER ET PARC LAFONTAINE,,,13,14,3,7,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,37,37,,,,,,,
2014,2014-09-12,6:30,VE,3,0,0,1,1,2,O,66023,,,,,,URGEL CHARBONNEAU,1,ST JEAN BAPTISTE,E,,11,13,2,3,32,,11,1,1,11,06,21,0,0,1,1,ND,76,,,,,,,,41,53,,,,,,,,31,31,,,,,,,
2014,2014-09-12,7:49,VE,3,0,0,1,1,2,O,37067,,,,,,ST MAURICE,1,JOSEPH CARON,E,,11,13,2,3,32,,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,99,,,,,,,,40,99,,,,,,,
2014,2014-09-12,19:30,VE,3,0,0,1,1,2,O,64015,,,,,,CH STE MARIE,1,BD MASCOUCHE,E,,11,13,2,3,33,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-09-12,16:57,VE,3,0,0,1,1,2,O,23057,,,,,,ST PAUL,1,N-D,,,11,13,3,3,32,,11,1,1,11,06,39,0,0,1,1,61,76,,,,,,,,42,47,,,,,,,,33,33,,,,,,,
2014,2014-09-12,1:12,VE,3,0,0,1,1,2,O,61025,,,O,,,PAPINEAU,1,ST MARC,,,11,13,2,2,32,50,11,3,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,40,40,,,,,,,
2014,2014-09-12,13:16,VE,3,0,0,1,1,2,O,71105,,,,02662,,COTE ST CHARLES ST LAZARE,2,ULTRAMAR,,,14,13,2,3,33,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-09-12,15:38,VE,3,0,0,1,1,2,O,76020,,,,,,AV BETHANY,1,GRACE,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,68,76,,,,,,,,45,41,,,,,,,,40,40,,,,,,,
2014,2014-09-13,17:50,SA,2,0,1,0,1,2,O,66023,,,,,,MAISONNEUVE,1,CRESCENT,,,11,13,1,3,32,50,14,2,1,12,06,26,0,1,0,1,61,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-09-13,17:05,SA,2,0,1,0,1,2,O,55065,133,,N,,,CH DES PATRIOTES,1,MGR PHANEUF,,,11,12,2,3,32,50,14,1,1,12,06,21,0,1,0,1,61,76,,,,,,,,45,45,,,,,,,,40,40,,,,,,,
2014,2014-09-13,13:20,SA,3,0,0,1,1,2,O,60013,,,,,,,1,ST PAUL ET LAVERDIERE,S,,11,15,3,3,32,50,14,1,1,12,08,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-13,21:21,SA,3,0,0,1,1,2,O,23025,,,,,,3E AV,1,4E RUE,,,11,13,2,3,32,,14,3,1,12,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,37,33,,,,,,,
2014,2014-09-14,4:00,DI,3,0,0,1,1,2,O,66023,,,,,,AYLWIN,1,ROUEN,,,11,14,2,2,32,40,12,3,1,11,06,21,0,0,1,1,ND,76,,,,,,,,ND,41,,,,,,,,ND,31,,,,,,,
2014,2014-09-14,15:30,DI,3,0,0,1,1,2,O,66023,,,,,,ST JEAN BAPTISTE,1,PRINCE ALBERT,,,11,13,3,2,32,,11,1,1,11,06,,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-14,15:42,DI,3,0,0,1,1,2,O,49058,143,,,,,BD ST JOSEPH,1,DES FORGES,,,11,13,3,3,32,50,12,1,1,11,,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,ND,,,,,,,
2014,2014-09-14,12:20,DI,3,0,0,1,1,2,O,51025,,,,01301,,RG HAUT ST JOSEPH,2,POTEAU HYDRO NO E5G7M,,,11,15,2,5,34,80,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-09-15,6:20,LU,3,0,0,1,1,2,O,66023,,,,,,CAVENDISH,1,SOMERLED,,,11,13,3,3,32,50,11,1,1,11,06,22,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-09-15,15:25,LU,3,0,0,1,1,2,O,66023,,,,,,MCGILL COLLEGE,1,STE CATHERINE,,,11,13,3,3,32,50,11,1,2,11,06,26,0,0,1,1,76,61,,,,,,,,44,41,,,,,,,,34,34,,,,,,,
2014,2014-09-15,13:15,LU,3,0,0,1,1,2,O,66023,,,,,,8E AV,1,N-D E,,,11,13,3,3,32,,12,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,37,37,,,,,,,
2014,2014-09-15,16:33,LU,3,0,0,1,1,2,O,81017,,,E,,,BD DES ALLUMETTIERES,1,CHAMPLAIN,,,13,13,3,3,32,50,14,1,1,12,06,99,0,0,1,1,61,76,,,,,,,,43,99,,,,,,,,31,31,,,,,,,
2014,2014-09-15,16:16,LU,3,0,0,1,1,2,O,59020,,,,,,RENE GAULTIER,1,JULES PHANEUF,O,350,11,13,4,2,99,50,11,1,,11,,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,ND,,,,,,,
2014,2014-09-15,15:40,LU,3,0,0,1,1,2,O,23027,,,,04635,,1RE AV,2,STAT SERV IRVING,,,11,13,3,3,33,,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-09-15,17:00,LU,3,0,0,1,1,2,O,23027,,,,,,SOUMANDE,1,HUBERT,,,11,13,3,3,32,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-09-15,6:45,LU,3,0,0,1,1,2,O,71070,,,,,,BD DU TRAVERSIER,1,ACC STIE A 20 E,,,11,13,4,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-09-16,20:00,MA,3,0,0,1,1,2,O,66023,,,,00366,,COTE STE CATHERINE,,,,,11,13,3,2,34,50,11,3,1,11,05,88,0,0,1,1,ND,76,,,,,,,,ND,41,,,,,,,,ND,31,,,,,,,
2014,2014-09-16,17:45,MA,3,0,0,1,1,2,O,66025,,,,,,CHRISTOPHE COLOMB,1,MISTRAL,N,5,11,13,3,3,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,34,,,,,,,
2014,2014-09-16,11:44,MA,3,0,0,1,1,2,O,65005,,,,00560,,FRIDOLIN,,,,,11,14,2,2,33,50,11,1,1,11,06,23,0,0,1,1,61,76,,,,,,,,43,43,,,,,,,,40,31,,,,,,,
2014,2014-09-16,10:55,MA,3,0,0,1,1,2,O,81017,,,O,,,MTEE PAIEMENT,1,BD LA VERENDRYE O,N,,23,13,1,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,39,39,,,,,,,
2014,2014-09-16,18:50,MA,3,0,0,1,1,2,O,81017,,,O,,,BD DE LUCERNE,1,VICTOR BEAUDRY,,,11,13,2,2,32,70,11,2,1,11,06,26,0,0,1,1,76,61,,,,,,,,44,41,,,,,,,,34,34,,,,,,,
2014,2014-09-16,20:07,MA,3,0,0,1,1,2,O,81017,,,,00380,,BD DE LA CITE DES JEUNES,2,FACE AU,,,11,13,2,1,34,50,11,3,1,11,06,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-09-16,,MA,3,0,0,1,1,2,O,75017,,,,00000,,BELANGER,1,ST GEORGES,,,11,13,3,3,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-16,16:06,MA,2,0,1,0,1,2,O,23027,175,,,,,BD LAURIER,1,CHANOINE MOREL,,,11,12,5,2,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,,,,,,41,41,,,,,,,,34,39,,,,,,,
2014,2014-09-16,17:30,MA,3,0,0,1,1,2,O,49058,,,,00150,,BROCK,2,EN FACE,,,11,19,2,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,ND,,,,,,,,31,ND,,,,,,,
2014,2014-09-16,13:30,MA,3,0,0,1,1,2,N,52035,,,,00588,,MONTCALM STAT,,,,,,21,,3,99,,11,1,,11,,99,0,0,1,1,61,76,,,,,,,,51,99,,,,,,,,31,31,,,,,,,
2014,2014-09-16,17:52,MA,3,0,0,1,1,2,N,71083,,,,01001,,EMILE BOUCHARD,2,STAT,,,11,21,9,3,99,,11,1,1,11,10,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-16,17:45,MA,3,0,0,1,1,2,O,71083,,,,,,OUIMET,1,LECLERC,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-17,16:40,ME,3,0,0,1,1,2,O,66023,,,,,,,1,ST JOSEPH ET IBERVILLE,,,11,13,3,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-09-17,14:18,ME,3,0,0,1,1,2,O,37067,,,,01200,,ROYALE,2,RADISSON,O,15,11,13,1,3,33,,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-17,20:29,ME,3,0,0,1,1,2,O,47017,,,,,,BOIVIN,1,LAVAL N,,,11,13,2,3,32,50,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,43,,,,,,,,33,33,,,,,,,
2014,2014-09-18,22:35,JE,3,0,0,1,1,2,O,66023,,,,04500,,DU PARC,1,MONT ROYAL,N,10,11,13,3,3,33,,11,3,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-18,12:22,JE,3,0,0,1,1,2,O,23027,,,,02360,,CH STE FOY,2,FACE AU,S,,21,13,2,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-09-18,23:00,JE,3,0,0,1,1,2,O,39062,,,,00006,,PICHE,1,GAGNE,S,50,11,14,2,1,33,50,11,3,1,11,02,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-19,13:34,VE,3,0,0,1,1,2,O,66142,,,,,,TECUMSEH,1,ROGER PILON,,,11,14,2,2,32,40,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-19,0:30,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,UNION,,,11,13,3,3,32,50,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-09-19,12:10,VE,3,0,0,1,1,2,O,66023,,,,,,RENE LEVESQUE,,CRESCENT,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-09-19,17:26,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,CLARK,,,11,13,3,3,32,,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-09-19,11:35,VE,3,0,0,1,1,3,O,66023,,,,01321,,ONTARIO,,,O,10,11,13,2,3,33,50,11,1,1,11,06,33,0,0,1,1,61,76,61,,,,,,,49,41,41,,,,,,,31,ND,31,,,,,,
2014,2014-09-19,8:30,VE,3,0,0,1,1,3,O,66023,,,,,,DE ROUEN,1,DESJARDINS,,,11,13,2,3,33,,11,1,,11,06,99,0,0,1,1,61,61,76,,,,,,,49,47,41,,,,,,,31,31,31,,,,,,
2014,2014-09-19,18:40,VE,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,CHARLEMAGNE,,,11,13,3,2,32,50,11,2,1,11,06,26,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-09-19,10:00,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,ASSOMPTION,E,,11,13,3,3,32,50,11,1,1,11,04,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,ND,ND,,,,,,,
2014,2014-09-19,16:55,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,DES GROSEILLIERS,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,ND,,,,,,,,33,ND,,,,,,,
2014,2014-09-19,17:38,VE,3,0,0,1,1,2,O,65005,,,,,,CONCORDE E,1,BERRI,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,55,ND,,,,,,,,31,ND,,,,,,,
2014,2014-09-19,15:16,VE,3,0,0,1,1,2,O,81017,148,,O,,,BD MALONEY E,1,ACHBAR,,,11,12,3,3,32,70,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-09-19,7:27,VE,3,0,0,1,1,2,O,58227,,,,,,MAISONNEUVE,1,JACQUES CARTIER O,,,11,14,2,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,42,ND,,,,,,,,34,ND,,,,,,,
2014,2014-09-19,14:38,VE,3,0,0,1,1,2,O,67030,,,,05305,,BD MARIE VICTORIN,1,GUERIN,N,5,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-09-19,20:43,VE,3,0,0,1,1,2,O,73015,,,,,,BD LABELLE,1,37E AV O,,,11,12,3,3,32,60,11,3,,11,,27,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-09-19,17:00,VE,3,0,0,1,1,2,O,23027,,,,,,WATT,1,BLAISE PASCAL,,,11,13,3,3,32,,11,1,1,11,05,99,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,34,37,,,,,,,
2014,2014-09-19,21:49,VE,3,0,0,1,1,2,O,23027,,,,,,3E AV O,1,55E RUE O,,,14,13,3,2,32,50,11,3,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,38,37,,,,,,,
2014,2014-09-19,6:30,VE,3,0,0,1,1,2,O,71060,020,,E,,,,1,BD PERROT,,,11,12,4,3,32,70,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,,42,41,,,,,,,,34,39,,,,,,,
2014,2014-09-19,1:30,VE,3,0,0,1,1,2,,10043,,,,,,CATHEDRALE,1,ST PAUL,,,14,13,2,3,32,50,11,3,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,45,,,,,,,,31,40,,,,,,,
2014,2014-09-20,20:15,SA,3,0,0,1,1,2,O,66023,,,,,,OXFORD,1,UPPER LACHINE,,,11,14,1,2,32,40,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,46,41,,,,,,,,33,33,,,,,,,
2014,2014-09-20,17:30,SA,3,0,0,1,1,2,O,66023,,,,01685,,BELANGER OPP,,,,,11,13,3,3,33,50,11,1,1,11,06,34,0,0,1,1,61,76,,,,,,,,55,41,,,,,,,,31,ND,,,,,,,
2014,2014-09-20,11:37,SA,3,0,0,1,1,2,N,81017,,,,00910,,BD MALONEY E,2,STAT,,,11,21,9,3,40,,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-20,9:35,SA,3,0,0,1,1,2,O,56083,,,,,,GREGOIRE,1,ST LOUIS,N,,11,14,2,2,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-09-20,23:30,SA,3,0,0,1,1,2,O,59010,,,,,,FER A CHEVAL,1,NOBEL,,,11,13,4,3,32,50,12,3,1,11,06,23,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,35,35,,,,,,,
2014,2014-09-21,3:45,DI,3,0,0,1,1,2,O,66023,,,,,,ONTARIO,1,PLESSIS,,,11,12,2,3,32,60,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,99,99,,,,,,,
2014,2014-09-21,23:21,DI,3,0,0,1,1,2,O,66023,,,,,,JEAN TALON,1,CANORA,,,11,13,3,2,32,,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,37,99,,,,,,,
2014,2014-09-22,8:05,LU,3,0,0,1,1,2,O,66023,,,,,,VEZINA,1,COOLBROOK,O,10,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,54,41,,,,,,,,31,31,,,,,,,
2014,2014-09-22,13:00,LU,3,0,0,1,1,2,O,66023,,,,,,ST HUBERT,1,MARCEL CADIEUX,,,11,13,3,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,31,,,,,,,
2014,2014-09-22,17:25,LU,3,0,0,1,1,2,O,66023,,,,00760,,BELANGER,,,,,11,13,2,3,33,,11,1,1,11,05,33,0,0,1,1,61,76,,,,,,,,55,41,,,,,,,,31,31,,,,,,,
2014,2014-09-23,17:10,MA,2,0,1,0,1,2,O,66023,,,,,,WELLINGTON,1,STE MADELEINE,,,11,14,2,3,32,40,11,1,1,11,06,26,0,1,0,1,61,76,,,,,,,,44,41,,,,,,,,33,37,,,,,,,
2014,2014-09-23,17:39,MA,3,0,0,1,1,2,O,66023,,,,,,HOTEL DE VILLE,1,ONTARIO,,,11,13,2,2,32,,11,1,1,11,,99,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,37,37,,,,,,,
2014,2014-09-23,22:00,MA,3,0,0,1,1,2,O,66023,,,,00358,,BEAUBIEN E FACE,1,DROLET,E,10,11,19,2,3,34,50,11,3,1,11,06,35,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-09-23,17:01,MA,3,0,0,1,1,2,O,47017,,,,00252,,DENISON E,1,DE L IRIS,O,200,13,13,3,3,34,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,99,41,,,,,,,,31,31,,,,,,,
2014,2014-09-23,18:15,MA,3,0,0,1,1,2,O,58227,,,,,,ST CHARLES,1,LAFAYETTE,S,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,ND,39,,,,,,,
2014,2014-09-23,18:30,MA,3,0,0,1,1,2,O,58037,,,,,,MONTARVILLE,1,RG DES VINGT CINQ,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-09-23,16:02,MA,3,0,0,1,1,2,O,56083,,,,,,BD SEMINAIRE N,1,MAISONNEUVE,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,45,,,,,,,,31,40,,,,,,,
2014,2014-09-23,18:19,MA,3,0,0,1,1,2,O,52035,,,,00590,,VAUDREUIL,1,STE FOY,E,100,11,14,2,2,34,90,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,43,,,,,,,,31,31,,,,,,,
2014,2014-09-23,18:33,MA,3,0,0,1,1,2,O,63013,341,,N,00203,,RG ST JACQUES,,,N,,11,12,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,59,,,,,,,,31,31,,,,,,,
2014,2014-09-23,12:10,MA,3,0,0,1,1,2,O,18050,,,,,,9E RUE,1,3E AV,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,31,31,,,,,,,
2014,2014-09-24,18:00,ME,3,0,0,1,1,2,,66057,,,,,,ST PIERRE,1,N-D,S,15,11,13,3,4,33,,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-09-24,15:45,ME,3,0,0,1,1,2,O,66023,,,,,,COTE STE CATHERINE,1,BELOEIL,,,11,13,3,2,32,40,11,1,1,11,05,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-09-24,15:58,ME,3,0,0,1,1,2,O,66023,,,,,,CH DE LA COTE STE CATHERINE,1,MCEACHRAN,,,11,13,3,2,32,40,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,45,44,,,,,,,,37,34,,,,,,,
2014,2014-09-24,20:40,ME,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,DE BULLION,N,,11,13,3,3,32,40,11,3,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-09-24,11:45,ME,3,0,0,1,1,2,N,73015,,,,01000,,PLAN BOUCHARD,,,,,11,21,,7,99,30,11,1,1,11,10,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-24,15:50,ME,3,0,0,1,1,2,O,75017,,,,00850,,DE LA SALETTE,,,,,11,13,2,2,34,,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-09-24,14:30,ME,3,0,0,1,1,2,O,75017,,,,,O,JB ROLLAND,1,DU GD HERON,,,11,13,3,3,32,,11,1,1,11,06,28,0,0,1,1,76,62,,,,,,,,43,43,,,,,,,,41,41,,,,,,,
2014,2014-09-24,17:30,ME,3,0,0,1,1,2,O,23027,,,,,,CH ST LOUIS,1,VAUTELET,,,14,14,2,2,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
