AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8
2012,2012-09-07,11:15,VE,3,0,0,1,1,2,O,61025,,,,00636,,N-D,1,ST BARTHELEMY S,,,11,14,1,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-07,9:45,VE,3,0,0,1,1,2,O,18050,,,,,,9E RUE,1,3E AV,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-07,12:05,VE,3,0,0,1,1,2,O,22040,,,,,,CH TOUR DU LAC,1,CH DU MOULIN,,,14,14,2,2,32,60,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-08,11:29,SA,3,0,0,1,1,2,O,65005,,,,,,PRUD HOMME,1,BD DES LAURENTIDES,,,11,13,3,3,32,50,12,1,1,11,,21,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-08,22:35,SA,3,0,0,1,1,2,O,57035,,,,00193,,MICHEL,,,,,22,14,2,2,34,,12,3,1,11,06,99,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-09-08,10:44,SA,3,0,0,1,1,2,O,70052,030,,,,,AUT 30,1,BD GERARD CADIEUX,,,11,12,2,5,32,70,12,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-08,15:12,SA,3,0,0,1,1,2,O,40043,,,,00530,,1RE AV,,,,,13,14,2,3,34,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-09-08,19:45,SA,3,0,0,1,1,2,O,08053,,,,00255,,ST PIERRE,,,,,11,14,1,3,34,50,12,3,1,11,06,37,0,0,1,1,61,76,,,,,,,41,41,,,,,,,99,99,,,,,,
2012,2012-09-09,14:35,DI,3,0,0,1,1,2,O,66023,,,,,,CHRISTOPHE COLOMB,1,CREMAZIE,N,100,11,13,3,2,33,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-09,14:17,DI,3,0,0,1,1,2,O,64008,337,,,01509,,CH GASCON,,,,,13,12,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-09,11:44,DI,3,0,0,1,1,2,O,61035,,,,,,VISITATION,1,CURE M NEYRON,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,47,43,,,,,,,34,34,,,,,,
2012,2012-09-10,12:15,LU,3,0,0,1,1,2,O,66023,,,,,,PROVOST,,43E AV,,,11,14,2,2,32,30,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-09-10,14:09,LU,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,STE CATHERINE,S,100,11,13,1,3,34,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-10,16:15,LU,3,0,0,1,1,2,,66023,,,,,,BERRI,1,RENE LEVESQUE,,,12,13,3,3,32,50,11,1,1,11,05,,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-09-10,10:37,LU,3,0,0,1,1,2,O,66023,,,,,,BLOOMFIELD,1,JEAN TALON,O,5,11,13,3,3,32,50,11,1,1,11,02,33,0,0,1,1,68,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-10,16:00,LU,3,0,0,1,1,2,O,65005,,,,,,GOINEAU,1,BD LEVESQUE E,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,40,,,,,,
2012,2012-09-10,11:37,LU,3,0,0,1,1,2,O,29073,173,,,,,BD LACROIX,,107E RUE,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,42,45,,,,,,,34,37,,,,,,
2012,2012-09-10,16:13,LU,3,0,0,1,1,2,O,43027,,,,,,,1,WELLINGTON S ET ABERDEEN,,,11,19,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,37,,,,,,
2012,2012-09-10,7:48,LU,3,0,0,1,1,2,O,58227,,,,01640,,CH DU TREMBLAY FACE,,,,,21,13,2,,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,99,,,,,,,31,31,,,,,,
2012,2012-09-10,18:20,LU,3,0,0,1,1,2,O,58227,,,,,,JACQUES CARTIER O,,DESCHAMPS,O,50,11,13,3,3,34,50,11,1,1,11,10,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-10,12:40,LU,3,0,0,1,1,2,O,60013,,,O,00129,,BD INDUSTRIEL,2,STATION SERV SHELL,,,12,13,5,3,33,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-10,12:54,LU,3,0,0,1,1,2,O,23027,,,,01111,,PIE XI N,2,EMOND,E,10,11,13,2,3,99,50,11,1,,11,,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-10,17:24,LU,3,0,0,1,1,2,O,23027,,,,,,MEDECINE,2,UNIVERSITE,,,11,19,2,1,32,,12,1,1,11,05,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-11,16:20,MA,3,0,0,1,1,2,O,66023,,,,,,GOUIN,1,8E AV,,,11,14,3,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-11,7:25,MA,3,0,0,1,1,2,O,66023,,,,,,WILLIAM MACDONALD,1,6E AV,,,11,14,2,2,32,40,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-09-11,17:20,MA,3,0,0,1,1,2,O,66023,,,,,,JULIETTE,1,LISE,E,100,11,14,2,2,34,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-11,7:45,MA,3,0,0,1,1,2,O,66023,,,,01400,,RENE LEVESQUE E,,,,,11,13,1,2,99,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-11,8:10,MA,3,0,0,1,1,2,,66023,,,,,,BELANGER,1,LOUIS HEBERT,,,11,13,2,2,32,50,11,1,1,11,06,26,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-09-11,18:00,MA,3,0,0,1,1,2,O,66023,,,,,,ST ANDRE,1,DES CARRIERES,,,11,14,1,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,ND,,,,,,
2012,2012-09-11,16:25,MA,3,0,0,1,1,2,O,66023,,,,,,LAURIER,1,DROLET,,,11,14,1,2,32,40,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,52,44,,,,,,,31,31,,,,,,
2012,2012-09-11,17:10,MA,3,0,0,1,1,2,O,66023,,,,,,DEMONTIGNY,1,39E AV,,,11,14,2,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-11,17:57,MA,3,0,0,1,1,2,O,65005,,,,03785,,BD STE ROSE,,,,,11,13,2,1,34,,11,1,1,11,05,27,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-11,21:04,MA,2,0,1,0,1,2,O,94068,,,,,,PELLETIER,1,DE LA FABRIQUE,S,,11,14,2,2,32,50,11,3,1,11,06,99,0,1,0,1,61,76,,,,,,,44,99,,,,,,,40,40,,,,,,
2012,2012-09-11,7:21,MA,3,0,0,1,1,2,O,73010,,,,00002,,DION,,,,,11,14,2,2,34,40,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-11,19:20,MA,3,0,0,1,1,2,O,73005,,,,01180,,GDE AL,2,,,,11,13,3,2,34,40,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-11,17:30,MA,3,0,0,1,1,2,O,60013,,,,,,BRIEN,1,MARQUIS,,10,11,13,2,3,33,50,11,1,1,11,05,30,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-11,17:30,MA,2,0,1,0,1,2,O,71050,,,O,01540,,CH DU FLEUVE,,,,,21,13,2,2,99,50,11,1,1,11,06,33,0,1,0,1,61,76,,,,,,,46,41,,,,,,,31,31,,,,,,
2012,2012-09-11,14:00,MA,3,0,0,1,1,2,O,34128,,,,,,COTE JOYEUSE,2,DION MOTO 840 COTE JOYEUSE,N,50,11,12,2,3,99,70,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-12,8:40,ME,3,0,0,1,1,2,O,66023,,,O,,,DE MAISONNEUVE,1,ATWATER,,,11,13,1,3,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-09-12,8:55,ME,3,0,0,1,1,2,O,66023,,,,,,AMHERST,1,GAUCHETIERE,,,11,13,3,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-12,19:00,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,BORDEAU,O,10,11,13,3,2,33,50,11,1,1,11,06,34,0,0,1,1,76,66,,,,,,,46,59,,,,,,,31,31,,,,,,
2012,2012-09-12,19:30,ME,3,0,0,1,1,2,O,66023,,,,00224,,CH DE LA COTE STE CATHERINE,1,LAURIER O,,,11,14,3,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,52,47,,,,,,,31,31,,,,,,
2012,2012-09-12,8:43,ME,3,0,0,1,1,2,O,66023,,,,,,SAUVE,1,D AUTEUIL,,,11,14,4,2,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,44,41,,,,,,,40,31,,,,,,
2012,2012-09-12,21:12,ME,3,0,0,1,1,2,O,66025,,,,,,VILLERAY,1,ROUSSELOT,,,11,13,2,3,32,40,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-12,17:50,ME,3,0,0,1,1,2,O,66023,,,,00263,,ST VIATEUR,,,,,11,14,2,3,33,,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-12,17:55,ME,3,0,0,1,1,3,,66023,,,,,,,,FACE AU 4075 ST LAURENT,,,11,13,1,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,61,,,,,,41,57,ND,,,,,,31,31,ND,,,,,
2012,2012-09-12,23:54,ME,3,0,0,1,1,2,O,66107,,,,00205,,ALTON DRIVE,,ELM,,,11,,,3,,,11,3,1,11,06,99,0,0,1,1,76,61,,,,,,,41,51,,,,,,,31,31,,,,,,
2012,2012-09-12,17:15,ME,3,0,0,1,1,2,O,64008,337,,S,01300,,BD MOODY,2,ENTR METRO PLUS,,,11,12,5,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,42,41,,,,,,,34,34,,,,,,
2012,2012-09-12,18:00,ME,3,0,0,1,1,2,O,64008,337,,S,01400,,BD MOODY,,,,,11,12,5,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,34,34,,,,,,
2012,2012-09-12,14:40,ME,3,0,0,1,1,2,N,23027,,,,01580,,BD LEBOURGNEUF,,STAT,,,11,21,2,3,40,50,11,1,1,11,10,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-12,16:44,ME,3,0,0,1,1,2,O,23027,,,,00086,,BD DES ETUDIANTS,,,,,11,21,,7,,,11,1,,11,,21,0,0,1,1,61,76,,,,,,,99,41,,,,,,,31,31,,,,,,
2012,2012-09-12,21:22,ME,3,0,0,1,1,2,O,23027,,,,,,CHAUVEAU,1,HENRI IV,,,11,13,3,3,32,50,12,3,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-09-12,7:55,ME,3,0,0,1,1,2,O,46080,,,,,,BERNARD,,,,,11,14,2,2,,50,11,1,1,11,05,99,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,40,,,,,,
2012,2012-09-12,16:48,ME,3,0,0,1,1,2,O,47035,,,,,,DES CIGOGNES,1,CH COUPLAND,,,11,14,2,2,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,40,,,,,,
2012,2012-09-12,14:10,ME,3,0,0,1,1,2,O,51065,,,,00095,,N-D,1,ST EMILIEN,,,11,13,2,3,32,50,11,1,2,11,06,99,0,0,1,1,76,70,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-12,13:22,ME,3,0,0,1,1,2,O,14018,,,,,,ROCHETTE,2,CH LEVESQUE,N,100,11,13,2,5,32,90,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-09-13,17:15,JE,2,0,1,0,1,2,O,66023,,,,,,HICKMORE,,MTEE DE LIESSE,,,11,14,3,3,33,,11,1,1,11,06,31,0,1,0,1,63,76,,,,,,,41,41,,,,,,,ND,31,,,,,,
2012,2012-09-13,8:00,JE,3,0,0,1,1,2,O,66032,,,O,,,DE MAISONNEUVE,1,OLIVIER,,,11,14,1,2,32,40,11,1,1,11,05,21,0,0,1,1,68,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-13,15:22,JE,3,0,0,1,1,2,O,66023,,,,,,,1,1RE AV ET BANNANTYNE,,,11,14,2,2,,40,11,1,,11,,99,0,0,1,1,66,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-13,12:15,JE,3,0,0,1,1,2,O,66023,,,,02120,,GUY,1,DE MAISONNEUVE,S,25,11,12,3,3,33,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-09-13,17:35,JE,3,0,0,1,1,2,O,66023,,,,03225,,DE ROUEN,1,DEZERY,O,100,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,68,76,,,,,,,49,41,,,,,,,31,31,,,,,,
2012,2012-09-13,22:23,JE,3,0,0,1,1,2,O,66023,,,,,,WILDERTON,1,VAN HORNE,,,11,14,3,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,37,34,,,,,,
2012,2012-09-13,23:32,JE,3,0,0,1,1,3,O,66023,,,,,,DE LA ROCHE,1,ST ZOTIQUE,N,1,11,14,1,2,32,50,,3,1,11,06,99,0,0,1,1,61,76,61,,,,,,43,43,49,,,,,,31,31,31,,,,,
2012,2012-09-13,3:10,JE,3,0,0,1,1,2,O,66023,,,,,,MT ROYAL,1,BERRI,,,11,13,2,3,32,40,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,34,,,,,,
2012,2012-09-13,7:30,JE,3,0,0,1,1,2,O,66025,,,,,,RACHEL,1,BORDEAUX,O,,11,14,2,1,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,41,43,,,,,,,33,33,,,,,,
2012,2012-09-13,9:30,JE,3,0,0,1,1,3,O,66023,,,,,,RACHEL,1,ANDRE LAURENDEAU,,,11,13,3,3,32,40,11,1,1,11,06,33,0,0,1,1,76,61,61,,,,,,41,46,41,,,,,,34,34,34,,,,,
2012,2012-09-13,9:44,JE,3,0,0,1,1,2,O,37067,,,,,,DES BOULEAUX,1,DE LA PINEDE,,,11,13,2,2,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-13,10:42,JE,3,0,0,1,1,2,N,73015,117,,,00519,,,,,O,,11,12,3,3,34,60,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-09-13,10:07,JE,3,0,0,1,1,2,O,71070,,,,00612,,CH DUHAMEL,1,23E AV,N,20,21,15,2,2,33,30,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,55,ND,,,,,,,99,ND,,,,,,
2012,2012-09-14,21:45,VE,3,0,0,1,1,2,O,66023,,,,,,PIE IX,1,LA FONTAINE,N,10,11,13,3,2,33,50,15,3,1,12,06,99,0,0,1,1,61,76,,,,,,,41,44,,,,,,,33,33,,,,,,
2012,2012-09-14,10:50,VE,3,0,0,1,1,2,O,66023,,,,,,CREMAZIE,1,DE LORIMIER,O,10,11,13,3,3,33,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-09-14,8:00,VE,3,0,0,1,1,2,O,66023,,,,,,EVERETT,1,LOUIS HEBERT,,,11,14,2,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-09-14,8:40,VE,3,0,0,1,1,2,O,66025,,,,04400,,ST DENIS,,,,,11,13,3,3,34,50,11,1,1,11,06,34,0,0,1,1,68,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-09-14,17:45,VE,3,0,0,1,1,2,O,65005,,,,01305,,MTEE CHAMPAGNE,2,CLEROUX,N,500,11,15,2,2,34,50,11,1,5,11,06,38,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-14,10:29,VE,3,0,0,1,1,2,O,81017,,,,,,,1,ERNEST GABOURY ET DE MORENCY,,,21,14,2,2,32,30,12,1,1,11,06,26,0,0,1,1,61,76,,,,,,,49,41,,,,,,,31,31,,,,,,
2012,2012-09-14,7:20,VE,3,0,0,1,1,2,O,58227,,,,,,ST CHARLES,1,DE LA BARRE,,,13,13,1,5,32,50,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-14,0:00,VE,3,0,0,1,1,2,O,56083,223,,,,,SEMINAIRE N,1,LATOUR,,,11,13,5,3,32,50,11,3,1,11,06,99,0,0,1,1,76,ND,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-14,17:05,VE,3,0,0,1,1,2,O,56083,,,,00400,,BD SEMINAIRE N,1,ST LOUIS,S,100,11,13,4,3,34,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-14,17:00,VE,3,0,0,1,1,2,O,23027,,,,,,CH ST LOUIS ET DES SEIGNEURS,,,,,11,13,2,2,,,11,1,1,11,,99,0,0,1,1,ND,76,,,,,,,ND,41,,,,,,,ND,31,,,,,,
2012,2012-09-14,15:25,VE,3,0,0,1,1,2,,54048,,,E,,,ST ANTOINE,1,ROBERT,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-09-14,22:45,VE,3,0,0,1,1,2,O,61035,,,,00300,,DE LA VISITATION FACE AU,,,,,11,14,2,3,34,50,14,4,1,12,09,99,0,0,1,1,76,61,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-09-15,6:30,SA,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,DU FORT,S,1000,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-15,0:01,SA,3,0,0,1,1,2,,66023,,,,,,PEEL,1,ST ANTOINE,,,13,13,3,3,32,50,14,3,1,12,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-09-15,10:37,SA,3,0,0,1,1,2,O,37067,,,,12700,,ST JEAN,2,FACE ADRESSE,,,11,13,2,5,34,,12,1,1,11,,99,0,0,1,1,76,61,,,,,,,41,52,,,,,,,31,31,,,,,,
2012,2012-09-15,12:47,SA,3,0,0,1,1,2,O,81017,,,,,,EDDY,1,LAURIER,E,,11,11,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,99,99,,,,,,
2012,2012-09-15,17:00,SA,3,0,0,1,1,2,O,75017,,,,,,MELANCON,1,DE BELLEFEUILLE,S,20,11,13,2,2,33,50,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,41,44,,,,,,,31,31,,,,,,
2012,2012-09-15,11:45,SA,3,0,0,1,1,2,O,23027,,,,,,CH STE FOY ET DUPLESSIS,,,,,11,13,,3,,,12,1,1,11,,21,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-09-15,8:44,SA,3,0,0,1,1,2,O,49058,,,,,,MARCHAND,1,N-D,,,11,14,2,3,32,50,12,1,1,12,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-09-15,16:29,SA,2,0,1,0,1,2,O,71083,,,E,00071,,GAUTHIER,,,,,21,14,2,2,33,40,11,1,1,11,06,37,0,1,0,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-16,13:30,DI,3,0,0,1,1,2,O,66023,134,,,,,SHERBROOKE O,,MARIETTE,O,7,11,12,3,2,33,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-16,13:15,DI,3,0,0,1,1,2,O,66023,,,,00474,,COTE STE CATHERINE FACE,,,,,11,13,3,2,33,40,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-16,12:55,DI,3,0,0,1,1,2,O,59010,,,,,,NOBEL,1,BLAISE PASCAL,,,11,19,2,3,32,70,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,31,ND,,,,,,
2012,2012-09-16,13:03,DI,3,0,0,1,1,2,O,55048,227,,S,,,CLAUDE DE RAMEZAY,1,EDMOND GUILLET,,,11,12,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,45,,,,,,,40,40,,,,,,
2012,2012-09-16,12:45,DI,3,0,0,1,1,2,O,71040,,,,00536,,CH DU FLEUVE,,GAETAN GUERIN,E,200,11,14,2,2,34,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-09-17,15:30,LU,1,1,0,0,1,2,O,66023,,,,,,ST PIERRE,1,BERGE DU CANAL,E,10,11,13,3,3,32,40,11,1,1,11,06,28,1,0,0,1,62,76,,,,,,,43,41,,,,,,,31,40,,,,,,
2012,2012-09-17,16:00,LU,3,0,0,1,1,2,O,66023,,,,01851,,AMHERST,,ONTARIO,,,11,14,2,3,34,,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,47,41,,,,,,,31,ND,,,,,,
2012,2012-09-17,17:45,LU,3,0,0,1,1,2,O,66023,,,,,,ST JOSEPH,1,ST LAURENT,O,20,11,13,3,3,33,40,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-17,16:10,LU,3,0,0,1,1,2,O,25213,,,,01076,,COMMERCIALE FACE,,,,,11,12,2,2,,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,ND,,,,,,
2012,2012-09-17,15:55,LU,3,0,0,1,1,2,O,37067,,,,,,LAVIOLETTE,1,VICTORIA,,,13,13,5,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,31,,,,,,
2012,2012-09-17,7:34,LU,3,0,0,1,1,2,O,56083,,,,,,2E RUE,1,4E AV,S,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-09-17,5:44,LU,3,0,0,1,1,2,O,75017,,,,,,BD DES HAUTEURS,1,PISTE CYCLABLE,,,11,15,2,2,32,,12,4,1,11,05,21,0,0,1,1,76,61,,,,,,,41,41,,,,,,,39,37,,,,,,
2012,2012-09-17,15:45,LU,3,0,0,1,1,2,O,23027,,,,,,BD LANGELIER,1,CHRISTOPHE COLOMB E,,,11,13,1,2,32,50,11,1,1,11,06,34,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-09-17,16:45,LU,3,0,0,1,1,2,O,23027,,,,01111,,BD PIE XI N,,,,,11,13,2,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-09-17,17:15,LU,3,0,0,1,1,2,O,23027,,,,,,CH STE FOY,1,DE LA CITIERE,,,11,13,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-09-17,15:13,LU,3,0,0,1,1,2,O,54048,,,,,,NELSON,1,CHOQUETTE,,,11,14,2,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-09-18,21:25,MA,3,0,0,1,1,2,O,66023,,,,,,10E AV,1,PROVOST,E,,11,13,2,3,32,40,14,3,1,12,06,99,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,33,ND,,,,,,
2012,2012-09-18,18:00,MA,3,0,0,1,1,2,,66023,,,,,,RACHEL,1,ST DENIS,,,11,13,3,3,32,,14,2,1,12,05,,0,0,1,1,68,76,,,,,,,43,41,,,,,,,34,34,,,,,,
2012,2012-09-18,15:00,MA,3,0,0,1,1,2,O,43027,,,,,,COLLEGE,1,QUEEN,,,11,13,3,3,32,50,14,1,1,12,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-09-18,18:05,MA,3,0,0,1,1,2,O,81017,,,,,,BD ST RAYMOND,1,BERRI,S,,14,14,3,3,33,,14,1,1,12,06,28,0,0,1,1,76,61,,,,,,,41,43,,,,,,,31,31,,,,,,
